year,age,variable,value
1983.0,29,zero,0.32673267326732675
1983.0,29,zero,0.32673267326732675
1984.0,29,zero,0.34
1985.0,29,zero,0.36
1986.0,29,zero,0.37
1987.0,29,zero,0.38
1988.0,29,zero,0.4
1988.0,29,zero,0.4
1989.0,29,zero,0.40594059405940597
1990.0,29,zero,0.42
1991.0,29,zero,0.43
1992.0,29,zero,0.44
1993.0,29,zero,0.45
1993.0,29,zero,0.45
1994.0,29,zero,0.45544554455445546
1995.0,29,zero,0.45544554455445546
1996.0,29,zero,0.46
1997.0,29,zero,0.46464646464646464
1998.0,29,zero,0.47
1998.0,29,zero,0.47
1999.0,29,zero,0.47474747474747475
2000.0,29,zero,0.48514851485148514
2001.0,29,zero,0.5
2002.0,29,zero,0.51
2003.0,29,zero,0.5148514851485149
2003.0,29,zero,0.5148514851485149
2004.0,29,zero,0.53
2005.0,29,zero,0.5148514851485149
2006.0,29,zero,0.52
2007.0,29,zero,0.52
2008.0,29,zero,0.51
2008.0,29,zero,0.51
2009.0,29,zero,0.5151515151515151
2010.0,29,zero,0.5050505050505051
2011.0,29,zero,0.5050505050505051
2012.0,29,zero,0.5050505050505051
2013.0,29,zero,0.5151515151515151
2013.0,29,zero,0.5151515151515151
2014.0,29,zero,0.5148514851485149
2015.0,29,zero,0.52
2016.0,29,zero,0.52
2017.0,29,zero,0.53
2018.0,29,zero,0.5346534653465347
2018.0,29,zero,0.5346534653465347
2019.0,29,zero,0.5445544554455446
2020.0,29,zero,0.5757575757575758
2020.0,29,zero,0.5757575757575758
1950.0,30,zero,0.33
1951.0,30,zero,0.3
1952.0,30,zero,0.3
1953.0,30,zero,0.29
1954.0,30,zero,0.28
1954.0,30,zero,0.28
1955.0,30,zero,0.2871287128712871
1956.0,30,zero,0.28
1957.0,30,zero,0.28
1958.0,30,zero,0.27
1959.0,30,zero,0.27
1959.0,30,zero,0.27
1960.0,30,zero,0.25
1961.0,30,zero,0.25
1962.0,30,zero,0.24752475247524752
1963.0,30,zero,0.22772277227722773
1964.0,30,zero,0.21
1964.0,30,zero,0.21
1965.0,30,zero,0.20202020202020202
1966.0,30,zero,0.20202020202020202
1967.0,30,zero,0.2
1968.0,30,zero,0.18811881188118812
1969.0,30,zero,0.18811881188118812
1969.0,30,zero,0.18811881188118812
1970.0,30,zero,0.18
1971.0,30,zero,0.18
1972.0,30,zero,0.18
1973.0,30,zero,0.19
1974.0,30,zero,0.18
1974.0,30,zero,0.18
1975.0,30,zero,0.18181818181818182
1976.0,30,zero,0.1782178217821782
1977.0,30,zero,0.21782178217821782
1978.0,30,zero,0.21212121212121213
1979.0,30,zero,0.23
1979.0,30,zero,0.23
1980.0,30,zero,0.24
1981.0,30,zero,0.25742574257425743
1982.0,30,zero,0.26
1983.0,30,zero,0.27722772277227725
1984.0,30,zero,0.297029702970297
1984.0,30,zero,0.297029702970297
1985.0,30,zero,0.3
1986.0,30,zero,0.32
1987.0,30,zero,0.32673267326732675
1988.0,30,zero,0.3434343434343434
1989.0,30,zero,0.3564356435643564
1989.0,30,zero,0.3564356435643564
1990.0,30,zero,0.37
1991.0,30,zero,0.38
1992.0,30,zero,0.38613861386138615
1993.0,30,zero,0.4
1994.0,30,zero,0.41
1994.0,30,zero,0.41
1995.0,30,zero,0.42
1996.0,30,zero,0.4158415841584158
1997.0,30,zero,0.42
1998.0,30,zero,0.42
1999.0,30,zero,0.43
1999.0,30,zero,0.43
2000.0,30,zero,0.42574257425742573
2001.0,30,zero,0.44
2002.0,30,zero,0.45544554455445546
2003.0,30,zero,0.47474747474747475
2004.0,30,zero,0.47474747474747475
2004.0,30,zero,0.47474747474747475
2005.0,30,zero,0.48
2006.0,30,zero,0.4752475247524752
2007.0,30,zero,0.47
2008.0,30,zero,0.47474747474747475
2009.0,30,zero,0.46
2009.0,30,zero,0.46
2010.0,30,zero,0.46
2011.0,30,zero,0.45
2012.0,30,zero,0.45454545454545453
2013.0,30,zero,0.46
2014.0,30,zero,0.46534653465346537
2014.0,30,zero,0.46534653465346537
2015.0,30,zero,0.47
2016.0,30,zero,0.48
2017.0,30,zero,0.47474747474747475
2018.0,30,zero,0.48
2019.0,30,zero,0.49
2019.0,30,zero,0.49
2020.0,30,zero,0.5
2020.0,30,zero,0.5
1951.0,31,zero,0.3
1952.0,31,zero,0.27
1953.0,31,zero,0.27
1954.0,31,zero,0.26262626262626265
1955.0,31,zero,0.26
1955.0,31,zero,0.26
1956.0,31,zero,0.25742574257425743
1957.0,31,zero,0.25742574257425743
1958.0,31,zero,0.24752475247524752
1959.0,31,zero,0.24
1960.0,31,zero,0.2376237623762376
1960.0,31,zero,0.2376237623762376
1961.0,31,zero,0.21782178217821782
1962.0,31,zero,0.22
1963.0,31,zero,0.22
1964.0,31,zero,0.20202020202020202
1965.0,31,zero,0.18
1965.0,31,zero,0.18
1966.0,31,zero,0.18
1967.0,31,zero,0.18
1968.0,31,zero,0.18
1969.0,31,zero,0.17
1970.0,31,zero,0.16831683168316833
1970.0,31,zero,0.16831683168316833
1971.0,31,zero,0.17
1972.0,31,zero,0.16
1973.0,31,zero,0.16831683168316833
1974.0,31,zero,0.17
1975.0,31,zero,0.16161616161616163
1975.0,31,zero,0.16161616161616163
1976.0,31,zero,0.15841584158415842
1977.0,31,zero,0.16161616161616163
1978.0,31,zero,0.1919191919191919
1979.0,31,zero,0.19
1980.0,31,zero,0.21
1980.0,31,zero,0.21
1981.0,31,zero,0.21782178217821782
1982.0,31,zero,0.23
1983.0,31,zero,0.2376237623762376
1984.0,31,zero,0.25
1985.0,31,zero,0.2727272727272727
1985.0,31,zero,0.2727272727272727
1986.0,31,zero,0.2727272727272727
1987.0,31,zero,0.29
1988.0,31,zero,0.297029702970297
1989.0,31,zero,0.31
1990.0,31,zero,0.32323232323232326
1990.0,31,zero,0.32323232323232326
1991.0,31,zero,0.33
1992.0,31,zero,0.3434343434343434
1993.0,31,zero,0.35353535353535354
1994.0,31,zero,0.36
1995.0,31,zero,0.37
1995.0,31,zero,0.37
1996.0,31,zero,0.38
1997.0,31,zero,0.38
1998.0,31,zero,0.37623762376237624
1999.0,31,zero,0.38
2000.0,31,zero,0.38
2000.0,31,zero,0.38
2001.0,31,zero,0.39
2002.0,31,zero,0.40404040404040403
2003.0,31,zero,0.42
2004.0,31,zero,0.43
2005.0,31,zero,0.43
2005.0,31,zero,0.43
2006.0,31,zero,0.44
2007.0,31,zero,0.43
2008.0,31,zero,0.42
2009.0,31,zero,0.42
2010.0,31,zero,0.41
2010.0,31,zero,0.41
2011.0,31,zero,0.41
2012.0,31,zero,0.4
2013.0,31,zero,0.40594059405940597
2014.0,31,zero,0.42
2015.0,31,zero,0.42574257425742573
2015.0,31,zero,0.42574257425742573
2016.0,31,zero,0.43
2017.0,31,zero,0.43
2018.0,31,zero,0.43
2019.0,31,zero,0.43
2020.0,31,zero,0.44554455445544555
2020.0,31,zero,0.44554455445544555
1952.0,32,zero,0.28
1953.0,32,zero,0.25
1954.0,32,zero,0.25
1955.0,32,zero,0.24
1956.0,32,zero,0.24
1956.0,32,zero,0.24
1957.0,32,zero,0.2376237623762376
1958.0,32,zero,0.23
1959.0,32,zero,0.22772277227722773
1960.0,32,zero,0.22
1961.0,32,zero,0.21782178217821782
1961.0,32,zero,0.21782178217821782
1962.0,32,zero,0.2
1963.0,32,zero,0.2
1964.0,32,zero,0.19801980198019803
1965.0,32,zero,0.18181818181818182
1966.0,32,zero,0.16161616161616163
1966.0,32,zero,0.16161616161616163
1967.0,32,zero,0.16
1968.0,32,zero,0.16161616161616163
1969.0,32,zero,0.16831683168316833
1970.0,32,zero,0.16
1971.0,32,zero,0.16
1971.0,32,zero,0.16
1972.0,32,zero,0.15
1973.0,32,zero,0.15
1974.0,32,zero,0.15
1975.0,32,zero,0.15841584158415842
1976.0,32,zero,0.15
1976.0,32,zero,0.15
1977.0,32,zero,0.15
1978.0,32,zero,0.14
1979.0,32,zero,0.1782178217821782
1980.0,32,zero,0.17
1981.0,32,zero,0.19
1981.0,32,zero,0.19
1982.0,32,zero,0.2
1983.0,32,zero,0.21
1984.0,32,zero,0.22
1985.0,32,zero,0.23
1986.0,32,zero,0.25
1986.0,32,zero,0.25
1987.0,32,zero,0.25
1988.0,32,zero,0.26262626262626265
1989.0,32,zero,0.2727272727272727
1990.0,32,zero,0.2828282828282828
1991.0,32,zero,0.297029702970297
1991.0,32,zero,0.297029702970297
1992.0,32,zero,0.3
1993.0,32,zero,0.31683168316831684
1994.0,32,zero,0.32323232323232326
1995.0,32,zero,0.33
1996.0,32,zero,0.3434343434343434
1996.0,32,zero,0.3434343434343434
1997.0,32,zero,0.34
1998.0,32,zero,0.34
1999.0,32,zero,0.35
2000.0,32,zero,0.34
2001.0,32,zero,0.35
2001.0,32,zero,0.35
2002.0,32,zero,0.3465346534653465
2003.0,32,zero,0.36
2004.0,32,zero,0.38
2005.0,32,zero,0.38613861386138615
2006.0,32,zero,0.38
2006.0,32,zero,0.38
2007.0,32,zero,0.39
2008.0,32,zero,0.38
2009.0,32,zero,0.37373737373737376
2010.0,32,zero,0.38
2011.0,32,zero,0.36633663366336633
2011.0,32,zero,0.36633663366336633
2012.0,32,zero,0.36
2013.0,32,zero,0.3564356435643564
2014.0,32,zero,0.37
2015.0,32,zero,0.37623762376237624
2016.0,32,zero,0.38
2016.0,32,zero,0.38
2017.0,32,zero,0.37623762376237624
2018.0,32,zero,0.3838383838383838
2019.0,32,zero,0.37623762376237624
2020.0,32,zero,0.39
2020.0,32,zero,0.39
1953.0,33,zero,0.26
1954.0,33,zero,0.23
1955.0,33,zero,0.24
1956.0,33,zero,0.2222222222222222
1957.0,33,zero,0.22
1957.0,33,zero,0.22
1958.0,33,zero,0.22
1959.0,33,zero,0.21782178217821782
1960.0,33,zero,0.21
1961.0,33,zero,0.19801980198019803
1962.0,33,zero,0.2
1962.0,33,zero,0.2
1963.0,33,zero,0.18
1964.0,33,zero,0.18181818181818182
1965.0,33,zero,0.18
1966.0,33,zero,0.17
1967.0,33,zero,0.15151515151515152
1967.0,33,zero,0.15151515151515152
1968.0,33,zero,0.1485148514851485
1969.0,33,zero,0.15
1970.0,33,zero,0.15
1971.0,33,zero,0.15
1972.0,33,zero,0.15151515151515152
1972.0,33,zero,0.15151515151515152
1973.0,33,zero,0.14
1974.0,33,zero,0.13861386138613863
1975.0,33,zero,0.1414141414141414
1976.0,33,zero,0.15
1977.0,33,zero,0.14
1977.0,33,zero,0.14
1978.0,33,zero,0.13131313131313133
1979.0,33,zero,0.13131313131313133
1980.0,33,zero,0.16161616161616163
1981.0,33,zero,0.15841584158415842
1982.0,33,zero,0.17
1982.0,33,zero,0.17
1983.0,33,zero,0.18181818181818182
1984.0,33,zero,0.19801980198019803
1985.0,33,zero,0.2
1986.0,33,zero,0.21
1987.0,33,zero,0.23
1987.0,33,zero,0.23
1988.0,33,zero,0.23
1989.0,33,zero,0.24242424242424243
1990.0,33,zero,0.25252525252525254
1991.0,33,zero,0.26
1992.0,33,zero,0.27
1992.0,33,zero,0.27
1993.0,33,zero,0.28
1994.0,33,zero,0.2871287128712871
1995.0,33,zero,0.3
1996.0,33,zero,0.30303030303030304
1997.0,33,zero,0.31
1997.0,33,zero,0.31
1998.0,33,zero,0.32
1999.0,33,zero,0.32
2000.0,33,zero,0.31683168316831684
2001.0,33,zero,0.31
2002.0,33,zero,0.32
2002.0,33,zero,0.32
2003.0,33,zero,0.31683168316831684
2004.0,33,zero,0.33
2005.0,33,zero,0.3434343434343434
2006.0,33,zero,0.3465346534653465
2007.0,33,zero,0.34
2007.0,33,zero,0.34
2008.0,33,zero,0.3465346534653465
2009.0,33,zero,0.33663366336633666
2010.0,33,zero,0.33
2011.0,33,zero,0.3333333333333333
2012.0,33,zero,0.32
2012.0,33,zero,0.32
2013.0,33,zero,0.32
2014.0,33,zero,0.32323232323232326
2015.0,33,zero,0.33
2016.0,33,zero,0.33663366336633666
2017.0,33,zero,0.34
2017.0,33,zero,0.34
2018.0,33,zero,0.3434343434343434
2019.0,33,zero,0.3434343434343434
2020.0,33,zero,0.34
2020.0,33,zero,0.34
1954.0,34,zero,0.25
1955.0,34,zero,0.22
1956.0,34,zero,0.22
1957.0,34,zero,0.2079207920792079
1958.0,34,zero,0.21
1958.0,34,zero,0.21
1959.0,34,zero,0.21
1960.0,34,zero,0.19801980198019803
1961.0,34,zero,0.20202020202020202
1962.0,34,zero,0.19
1963.0,34,zero,0.19
1963.0,34,zero,0.19
1964.0,34,zero,0.16831683168316833
1965.0,34,zero,0.17
1966.0,34,zero,0.17
1967.0,34,zero,0.16
1968.0,34,zero,0.14
1968.0,34,zero,0.14
1969.0,34,zero,0.13861386138613863
1970.0,34,zero,0.14
1971.0,34,zero,0.15
1972.0,34,zero,0.13861386138613863
1973.0,34,zero,0.14
1973.0,34,zero,0.14
1974.0,34,zero,0.13131313131313133
1975.0,34,zero,0.13
1976.0,34,zero,0.13131313131313133
1977.0,34,zero,0.14
1978.0,34,zero,0.13
1978.0,34,zero,0.13
1979.0,34,zero,0.12
1980.0,34,zero,0.12
1981.0,34,zero,0.15
1982.0,34,zero,0.1485148514851485
1983.0,34,zero,0.16
1983.0,34,zero,0.16
1984.0,34,zero,0.17
1985.0,34,zero,0.18811881188118812
1986.0,34,zero,0.19
1987.0,34,zero,0.19801980198019803
1988.0,34,zero,0.21
1988.0,34,zero,0.21
1989.0,34,zero,0.21212121212121213
1990.0,34,zero,0.23
1991.0,34,zero,0.23232323232323232
1992.0,34,zero,0.24
1993.0,34,zero,0.25
1993.0,34,zero,0.25
1994.0,34,zero,0.25742574257425743
1995.0,34,zero,0.27
1996.0,34,zero,0.2828282828282828
1997.0,34,zero,0.28
1998.0,34,zero,0.29
1998.0,34,zero,0.29
1999.0,34,zero,0.29292929292929293
2000.0,34,zero,0.29
2001.0,34,zero,0.29
2002.0,34,zero,0.29
2003.0,34,zero,0.29
2003.0,34,zero,0.29
2004.0,34,zero,0.29
2005.0,34,zero,0.3
2006.0,34,zero,0.31313131313131315
2007.0,34,zero,0.32
2008.0,34,zero,0.31313131313131315
2008.0,34,zero,0.31313131313131315
2009.0,34,zero,0.31313131313131315
2010.0,34,zero,0.31
2011.0,34,zero,0.3
2012.0,34,zero,0.3
2013.0,34,zero,0.29
2013.0,34,zero,0.29
2014.0,34,zero,0.29
2015.0,34,zero,0.29292929292929293
2016.0,34,zero,0.29
2017.0,34,zero,0.3
2018.0,34,zero,0.30303030303030304
2018.0,34,zero,0.30303030303030304
2019.0,34,zero,0.3069306930693069
2020.0,34,zero,0.30303030303030304
2020.0,34,zero,0.30303030303030304
1955.0,35,zero,0.24
1956.0,35,zero,0.21
1957.0,35,zero,0.21212121212121213
1958.0,35,zero,0.19801980198019803
1959.0,35,zero,0.2
1959.0,35,zero,0.2
1960.0,35,zero,0.2
1961.0,35,zero,0.19
1962.0,35,zero,0.18811881188118812
1963.0,35,zero,0.18
1964.0,35,zero,0.18
1964.0,35,zero,0.18
1965.0,35,zero,0.16
1966.0,35,zero,0.16
1967.0,35,zero,0.15841584158415842
1968.0,35,zero,0.15
1969.0,35,zero,0.13
1969.0,35,zero,0.13
1970.0,35,zero,0.13861386138613863
1971.0,35,zero,0.14
1972.0,35,zero,0.14
1973.0,35,zero,0.13
1974.0,35,zero,0.13131313131313133
1974.0,35,zero,0.13131313131313133
1975.0,35,zero,0.12871287128712872
1976.0,35,zero,0.12
1977.0,35,zero,0.12871287128712872
1978.0,35,zero,0.13
1979.0,35,zero,0.12
1979.0,35,zero,0.12
1980.0,35,zero,0.12
1981.0,35,zero,0.11
1982.0,35,zero,0.1485148514851485
1983.0,35,zero,0.14
1984.0,35,zero,0.15
1984.0,35,zero,0.15
1985.0,35,zero,0.16161616161616163
1986.0,35,zero,0.18
1987.0,35,zero,0.18181818181818182
1988.0,35,zero,0.19
1989.0,35,zero,0.20202020202020202
1989.0,35,zero,0.20202020202020202
1990.0,35,zero,0.2
1991.0,35,zero,0.21
1992.0,35,zero,0.2222222222222222
1993.0,35,zero,0.23
1994.0,35,zero,0.24
1994.0,35,zero,0.24
1995.0,35,zero,0.24752475247524752
1996.0,35,zero,0.25742574257425743
1997.0,35,zero,0.26
1998.0,35,zero,0.27
1999.0,35,zero,0.2727272727272727
1999.0,35,zero,0.2727272727272727
2000.0,35,zero,0.2727272727272727
2001.0,35,zero,0.2727272727272727
2002.0,35,zero,0.27
2003.0,35,zero,0.27
2004.0,35,zero,0.2727272727272727
2004.0,35,zero,0.2727272727272727
2005.0,35,zero,0.27
2006.0,35,zero,0.27
2007.0,35,zero,0.29
2008.0,35,zero,0.29
2009.0,35,zero,0.2828282828282828
2009.0,35,zero,0.2828282828282828
2010.0,35,zero,0.29
2011.0,35,zero,0.28
2012.0,35,zero,0.27
2013.0,35,zero,0.27
2014.0,35,zero,0.26
2014.0,35,zero,0.26
2015.0,35,zero,0.26
2016.0,35,zero,0.26262626262626265
2017.0,35,zero,0.26
2018.0,35,zero,0.27
2019.0,35,zero,0.26732673267326734
2019.0,35,zero,0.26732673267326734
2020.0,35,zero,0.27
2020.0,35,zero,0.27
1956.0,36,zero,0.23
1957.0,36,zero,0.20202020202020202
1958.0,36,zero,0.21
1959.0,36,zero,0.19
1960.0,36,zero,0.19
1960.0,36,zero,0.19
1961.0,36,zero,0.1919191919191919
1962.0,36,zero,0.18
1963.0,36,zero,0.18
1964.0,36,zero,0.17
1965.0,36,zero,0.17
1965.0,36,zero,0.17
1966.0,36,zero,0.15
1967.0,36,zero,0.16161616161616163
1968.0,36,zero,0.15841584158415842
1969.0,36,zero,0.1414141414141414
1970.0,36,zero,0.13
1970.0,36,zero,0.13
1971.0,36,zero,0.13
1972.0,36,zero,0.13
1973.0,36,zero,0.13
1974.0,36,zero,0.12871287128712872
1975.0,36,zero,0.12871287128712872
1975.0,36,zero,0.12871287128712872
1976.0,36,zero,0.12121212121212122
1977.0,36,zero,0.12
1978.0,36,zero,0.12
1979.0,36,zero,0.13
1980.0,36,zero,0.12
1980.0,36,zero,0.12
1981.0,36,zero,0.10891089108910891
1982.0,36,zero,0.11
1983.0,36,zero,0.14
1984.0,36,zero,0.13131313131313133
1985.0,36,zero,0.15
1985.0,36,zero,0.15
1986.0,36,zero,0.16
1987.0,36,zero,0.17
1988.0,36,zero,0.16831683168316833
1989.0,36,zero,0.1782178217821782
1990.0,36,zero,0.18811881188118812
1990.0,36,zero,0.18811881188118812
1991.0,36,zero,0.19
1992.0,36,zero,0.2
1993.0,36,zero,0.2079207920792079
1994.0,36,zero,0.22
1995.0,36,zero,0.22772277227722773
1995.0,36,zero,0.22772277227722773
1996.0,36,zero,0.23
1997.0,36,zero,0.24242424242424243
1998.0,36,zero,0.25
1999.0,36,zero,0.24752475247524752
2000.0,36,zero,0.25742574257425743
2000.0,36,zero,0.25742574257425743
2001.0,36,zero,0.26
2002.0,36,zero,0.25742574257425743
2003.0,36,zero,0.25742574257425743
2004.0,36,zero,0.25
2005.0,36,zero,0.24752475247524752
2005.0,36,zero,0.24752475247524752
2006.0,36,zero,0.25
2007.0,36,zero,0.25
2008.0,36,zero,0.26262626262626265
2009.0,36,zero,0.26262626262626265
2010.0,36,zero,0.25742574257425743
2010.0,36,zero,0.25742574257425743
2011.0,36,zero,0.26
2012.0,36,zero,0.25
2013.0,36,zero,0.24
2014.0,36,zero,0.24
2015.0,36,zero,0.2376237623762376
2015.0,36,zero,0.2376237623762376
2016.0,36,zero,0.2376237623762376
2017.0,36,zero,0.23232323232323232
2018.0,36,zero,0.23232323232323232
2019.0,36,zero,0.24242424242424243
2020.0,36,zero,0.24
2020.0,36,zero,0.24
1957.0,37,zero,0.22772277227722773
1958.0,37,zero,0.19801980198019803
1959.0,37,zero,0.2
1960.0,37,zero,0.18
1961.0,37,zero,0.18
1961.0,37,zero,0.18
1962.0,37,zero,0.18
1963.0,37,zero,0.18181818181818182
1964.0,37,zero,0.17
1965.0,37,zero,0.16161616161616163
1966.0,37,zero,0.16
1966.0,37,zero,0.16
1967.0,37,zero,0.15151515151515152
1968.0,37,zero,0.15
1969.0,37,zero,0.15
1970.0,37,zero,0.14
1971.0,37,zero,0.12
1971.0,37,zero,0.12
1972.0,37,zero,0.13
1973.0,37,zero,0.13
1974.0,37,zero,0.13131313131313133
1975.0,37,zero,0.12
1976.0,37,zero,0.12
1976.0,37,zero,0.12
1977.0,37,zero,0.12
1978.0,37,zero,0.12
1979.0,37,zero,0.12
1980.0,37,zero,0.13
1981.0,37,zero,0.1188118811881188
1981.0,37,zero,0.1188118811881188
1982.0,37,zero,0.1111111111111111
1983.0,37,zero,0.1
1984.0,37,zero,0.14
1985.0,37,zero,0.13
1986.0,37,zero,0.14
1986.0,37,zero,0.14
1987.0,37,zero,0.15151515151515152
1988.0,37,zero,0.16
1989.0,37,zero,0.16161616161616163
1990.0,37,zero,0.1717171717171717
1991.0,37,zero,0.18181818181818182
1991.0,37,zero,0.18181818181818182
1992.0,37,zero,0.18181818181818182
1993.0,37,zero,0.19
1994.0,37,zero,0.2
1995.0,37,zero,0.21
1996.0,37,zero,0.22
1996.0,37,zero,0.22
1997.0,37,zero,0.2222222222222222
1998.0,37,zero,0.23
1999.0,37,zero,0.23
2000.0,37,zero,0.24
2001.0,37,zero,0.24242424242424243
2001.0,37,zero,0.24242424242424243
2002.0,37,zero,0.24242424242424243
2003.0,37,zero,0.24242424242424243
2004.0,37,zero,0.24242424242424243
2005.0,37,zero,0.23
2006.0,37,zero,0.23232323232323232
2006.0,37,zero,0.23232323232323232
2007.0,37,zero,0.23
2008.0,37,zero,0.22772277227722773
2009.0,37,zero,0.24
2010.0,37,zero,0.24
2011.0,37,zero,0.23232323232323232
2011.0,37,zero,0.23232323232323232
2012.0,37,zero,0.24
2013.0,37,zero,0.23
2014.0,37,zero,0.2222222222222222
2015.0,37,zero,0.23
2016.0,37,zero,0.22
2016.0,37,zero,0.22
2017.0,37,zero,0.21
2018.0,37,zero,0.21
2019.0,37,zero,0.21
2020.0,37,zero,0.2222222222222222
2020.0,37,zero,0.2222222222222222
1958.0,38,zero,0.22
1959.0,38,zero,0.19
1960.0,38,zero,0.19
1961.0,38,zero,0.18
1962.0,38,zero,0.1782178217821782
1962.0,38,zero,0.1782178217821782
1963.0,38,zero,0.18
1964.0,38,zero,0.17
1965.0,38,zero,0.16831683168316833
1966.0,38,zero,0.16161616161616163
1967.0,38,zero,0.15841584158415842
1967.0,38,zero,0.15841584158415842
1968.0,38,zero,0.14
1969.0,38,zero,0.15
1970.0,38,zero,0.15
1971.0,38,zero,0.13861386138613863
1972.0,38,zero,0.1188118811881188
1972.0,38,zero,0.1188118811881188
1973.0,38,zero,0.12
1974.0,38,zero,0.12
1975.0,38,zero,0.13
1976.0,38,zero,0.12
1977.0,38,zero,0.12
1977.0,38,zero,0.12
1978.0,38,zero,0.12
1979.0,38,zero,0.1111111111111111
1980.0,38,zero,0.1188118811881188
1981.0,38,zero,0.12
1982.0,38,zero,0.11
1982.0,38,zero,0.11
1983.0,38,zero,0.10101010101010101
1984.0,38,zero,0.1
1985.0,38,zero,0.13131313131313133
1986.0,38,zero,0.1188118811881188
1987.0,38,zero,0.13861386138613863
1987.0,38,zero,0.13861386138613863
1988.0,38,zero,0.1485148514851485
1989.0,38,zero,0.15841584158415842
1990.0,38,zero,0.16
1991.0,38,zero,0.16161616161616163
1992.0,38,zero,0.1782178217821782
1992.0,38,zero,0.1782178217821782
1993.0,38,zero,0.17647058823529413
1994.0,38,zero,0.18811881188118812
1995.0,38,zero,0.19
1996.0,38,zero,0.20202020202020202
1997.0,38,zero,0.2079207920792079
1997.0,38,zero,0.2079207920792079
1998.0,38,zero,0.21
1999.0,38,zero,0.22
2000.0,38,zero,0.22
2001.0,38,zero,0.23
2002.0,38,zero,0.23
2002.0,38,zero,0.23
2003.0,38,zero,0.23
2004.0,38,zero,0.23
2005.0,38,zero,0.22772277227722773
2006.0,38,zero,0.21782178217821782
2007.0,38,zero,0.22
2007.0,38,zero,0.22
2008.0,38,zero,0.21212121212121213
2009.0,38,zero,0.2222222222222222
2010.0,38,zero,0.2222222222222222
2011.0,38,zero,0.22772277227722773
2012.0,38,zero,0.21782178217821782
2012.0,38,zero,0.21782178217821782
2013.0,38,zero,0.22
2014.0,38,zero,0.22
2015.0,38,zero,0.21
2016.0,38,zero,0.21212121212121213
2017.0,38,zero,0.19801980198019803
2017.0,38,zero,0.19801980198019803
2018.0,38,zero,0.19801980198019803
2019.0,38,zero,0.19
2020.0,38,zero,0.19801980198019803
2020.0,38,zero,0.19801980198019803
1959.0,39,zero,0.22
1960.0,39,zero,0.19
1961.0,39,zero,0.18811881188118812
1962.0,39,zero,0.17
1963.0,39,zero,0.17
1963.0,39,zero,0.17
1964.0,39,zero,0.1782178217821782
1965.0,39,zero,0.17
1966.0,39,zero,0.17
1967.0,39,zero,0.16
1968.0,39,zero,0.16
1968.0,39,zero,0.16
1969.0,39,zero,0.13861386138613863
1970.0,39,zero,0.14
1971.0,39,zero,0.14
1972.0,39,zero,0.13131313131313133
1973.0,39,zero,0.12
1973.0,39,zero,0.12
1974.0,39,zero,0.12121212121212122
1975.0,39,zero,0.12
1976.0,39,zero,0.12871287128712872
1977.0,39,zero,0.12
1978.0,39,zero,0.12
1978.0,39,zero,0.12
1979.0,39,zero,0.12
1980.0,39,zero,0.1111111111111111
1981.0,39,zero,0.12
1982.0,39,zero,0.12121212121212122
1983.0,39,zero,0.11
1983.0,39,zero,0.11
1984.0,39,zero,0.1
1985.0,39,zero,0.1
1986.0,39,zero,0.13131313131313133
1987.0,39,zero,0.1188118811881188
1988.0,39,zero,0.13131313131313133
1988.0,39,zero,0.13131313131313133
1989.0,39,zero,0.14
1990.0,39,zero,0.15
1991.0,39,zero,0.15
1992.0,39,zero,0.15841584158415842
1993.0,39,zero,0.17
1993.0,39,zero,0.17
1994.0,39,zero,0.17
1995.0,39,zero,0.18
1996.0,39,zero,0.18811881188118812
1997.0,39,zero,0.19801980198019803
1998.0,39,zero,0.20202020202020202
1998.0,39,zero,0.20202020202020202
1999.0,39,zero,0.21
2000.0,39,zero,0.21
2001.0,39,zero,0.22
2002.0,39,zero,0.21782178217821782
2003.0,39,zero,0.22
2003.0,39,zero,0.22
2004.0,39,zero,0.22
2005.0,39,zero,0.2222222222222222
2006.0,39,zero,0.2222222222222222
2007.0,39,zero,0.21
2008.0,39,zero,0.2079207920792079
2008.0,39,zero,0.2079207920792079
2009.0,39,zero,0.2
2010.0,39,zero,0.2
2011.0,39,zero,0.21212121212121213
2012.0,39,zero,0.21212121212121213
2013.0,39,zero,0.21
2013.0,39,zero,0.21
2014.0,39,zero,0.21
2015.0,39,zero,0.2
2016.0,39,zero,0.2
2017.0,39,zero,0.2
2018.0,39,zero,0.1919191919191919
2018.0,39,zero,0.1919191919191919
2019.0,39,zero,0.18181818181818182
2020.0,39,zero,0.18181818181818182
2020.0,39,zero,0.18181818181818182
1960.0,40,zero,0.21
1961.0,40,zero,0.18811881188118812
1962.0,40,zero,0.18811881188118812
1963.0,40,zero,0.17
1964.0,40,zero,0.17
1964.0,40,zero,0.17
1965.0,40,zero,0.1717171717171717
1966.0,40,zero,0.17
1967.0,40,zero,0.16
1968.0,40,zero,0.15151515151515152
1969.0,40,zero,0.15
1969.0,40,zero,0.15
1970.0,40,zero,0.13861386138613863
1971.0,40,zero,0.14
1972.0,40,zero,0.14
1973.0,40,zero,0.13
1974.0,40,zero,0.1188118811881188
1974.0,40,zero,0.1188118811881188
1975.0,40,zero,0.12121212121212122
1976.0,40,zero,0.12
1977.0,40,zero,0.12
1978.0,40,zero,0.12
1979.0,40,zero,0.12
1979.0,40,zero,0.12
1980.0,40,zero,0.11
1981.0,40,zero,0.11
